model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
NeuralNetTorch_r197_BAG_L1_FULL,-8.709494652487468,,root_mean_squared_error,0.0031070709228515625,,0.2525508403778076,0.0031070709228515625,,0.2525508403778076,1,True,157
NeuralNetFastAI_r100_BAG_L1_FULL,-8.723778028099224,,root_mean_squared_error,0.006626129150390625,,1.4956870079040527,0.006626129150390625,,1.4956870079040527,1,True,204
NeuralNetTorch_r89_BAG_L1_FULL,-8.761388763985295,,root_mean_squared_error,0.0034601688385009766,,1.952355146408081,0.0034601688385009766,,1.952355146408081,1,True,213
NeuralNetTorch_r30_BAG_L1,-8.771081453237649,-8.771081453237649,root_mean_squared_error,0.03981518745422363,0.05387711524963379,6.550785064697266,0.03981518745422363,0.05387711524963379,6.550785064697266,1,True,26
NeuralNetTorch_r41_BAG_L1_FULL,-8.813301819470366,,root_mean_squared_error,0.0038220882415771484,,0.9249398708343506,0.0038220882415771484,,0.9249398708343506,1,True,151
NeuralNetFastAI_r88_BAG_L1,-8.819841097771048,-8.819841097771048,root_mean_squared_error,0.037056922912597656,0.14251708984375,6.626117944717407,0.037056922912597656,0.14251708984375,6.626117944717407,1,True,64
NeuralNetFastAI_r95_BAG_L1_FULL,-9.11950755907562,,root_mean_squared_error,0.004907846450805664,,0.4568617343902588,0.004907846450805664,,0.4568617343902588,1,True,150
NeuralNetFastAI_r102_BAG_L1_FULL,-9.141241389796221,,root_mean_squared_error,0.005499124526977539,,0.7228119373321533,0.005499124526977539,,0.7228119373321533,1,True,127
NeuralNetTorch_r22_BAG_L1,-9.149726145532888,-9.149726145532888,root_mean_squared_error,0.03089118003845215,0.04431009292602539,6.011662721633911,0.03089118003845215,0.04431009292602539,6.011662721633911,1,True,16
ExtraTrees_r172_BAG_L1_FULL,-9.221570924221977,,root_mean_squared_error,0.015635013580322266,,0.17584991455078125,0.015635013580322266,,0.17584991455078125,1,True,139
NeuralNetTorch_r31_BAG_L1,-9.262251896982747,-9.262251896982747,root_mean_squared_error,0.025300025939941406,0.07093930244445801,5.7096991539001465,0.025300025939941406,0.07093930244445801,5.7096991539001465,1,True,61
NeuralNetTorch_r87_BAG_L1,-9.263784532409273,-9.263784532409273,root_mean_squared_error,0.029928922653198242,0.03564906120300293,5.910700082778931,0.029928922653198242,0.03564906120300293,5.910700082778931,1,True,68
NeuralNetTorch_r79_BAG_L1_FULL,-9.272029996931787,,root_mean_squared_error,0.004585981369018555,,1.2720749378204346,0.004585981369018555,,1.2720749378204346,1,True,118
NeuralNetFastAI_r102_BAG_L1,-9.338042488350885,-9.338042488350885,root_mean_squared_error,0.038520097732543945,0.12783074378967285,4.522488832473755,0.038520097732543945,0.12783074378967285,4.522488832473755,1,True,20
NeuralNetTorch_r14_BAG_L1_FULL,-9.40135959750862,,root_mean_squared_error,0.0027701854705810547,,0.23432707786560059,0.0027701854705810547,,0.23432707786560059,1,True,142
NeuralNetFastAI_r88_BAG_L1_FULL,-9.449806994412906,,root_mean_squared_error,0.005593061447143555,,0.7149310111999512,0.005593061447143555,,0.7149310111999512,1,True,171
NeuralNetFastAI_r127_BAG_L1,-9.450548063098294,-9.450548063098294,root_mean_squared_error,0.03801131248474121,0.1425631046295166,5.589691877365112,0.03801131248474121,0.1425631046295166,5.589691877365112,1,True,89
NeuralNetFastAI_r37_BAG_L1,-9.458635857177763,-9.458635857177763,root_mean_squared_error,0.045886993408203125,0.4169001579284668,6.27696418762207,0.045886993408203125,0.4169001579284668,6.27696418762207,1,True,49
NeuralNetFastAI_r191_BAG_L1_FULL,-9.469389337166236,,root_mean_squared_error,0.004930973052978516,,0.36475682258605957,0.004930973052978516,,0.36475682258605957,1,True,120
NeuralNetTorch_r36_BAG_L1,-9.479678273511368,-9.479678273511368,root_mean_squared_error,0.02818584442138672,0.03142595291137695,6.426279783248901,0.02818584442138672,0.03142595291137695,6.426279783248901,1,True,96
LightGBM_r96_BAG_L1_FULL,-9.511857098303159,,root_mean_squared_error,0.0051708221435546875,,0.982022762298584,0.0051708221435546875,,0.982022762298584,1,True,122
NeuralNetTorch_r89_BAG_L1,-9.571021006492524,-9.571021006492524,root_mean_squared_error,0.030913114547729492,0.07175207138061523,7.7473790645599365,0.030913114547729492,0.07175207138061523,7.7473790645599365,1,True,106
NeuralNetTorch_r1_BAG_L1_FULL,-9.598244043715521,,root_mean_squared_error,0.0051288604736328125,,1.1837921142578125,0.0051288604736328125,,1.1837921142578125,1,True,212
NeuralNetFastAI_r103_BAG_L1_FULL,-9.625270062432088,,root_mean_squared_error,0.004429817199707031,,0.33774304389953613,0.004429817199707031,,0.33774304389953613,1,True,141
NeuralNetTorch_r197_BAG_L1,-9.64503750027739,-9.64503750027739,root_mean_squared_error,0.02186131477355957,0.10082483291625977,5.391074180603027,0.02186131477355957,0.10082483291625977,5.391074180603027,1,True,50
NeuralNetFastAI_r65_BAG_L1_FULL,-9.652317870133494,,root_mean_squared_error,0.005296230316162109,,0.6395437717437744,0.005296230316162109,,0.6395437717437744,1,True,170
NeuralNetTorch_r71_BAG_L1,-9.705749133355994,-9.705749133355994,root_mean_squared_error,0.02186107635498047,0.09789586067199707,5.05095100402832,0.02186107635498047,0.09789586067199707,5.05095100402832,1,True,69
NeuralNetTorch_r135_BAG_L1,-9.764017275073263,-9.764017275073263,root_mean_squared_error,0.03587508201599121,0.04821491241455078,5.889847993850708,0.03587508201599121,0.04821491241455078,5.889847993850708,1,True,93
NeuralNetFastAI_r187_BAG_L1,-9.79246871935615,-9.79246871935615,root_mean_squared_error,0.042392730712890625,0.3680398464202881,6.139773845672607,0.042392730712890625,0.3680398464202881,6.139773845672607,1,True,100
ExtraTrees_r178_BAG_L1_FULL,-9.805438362786585,,root_mean_squared_error,0.01790904998779297,,0.23706388473510742,0.01790904998779297,,0.23706388473510742,1,True,178
NeuralNetFastAI_r156_BAG_L1,-9.896376131297682,-9.896376131297682,root_mean_squared_error,0.03797602653503418,0.2502298355102539,3.986729860305786,0.03797602653503418,0.2502298355102539,3.986729860305786,1,True,39
NeuralNetTorch_r143_BAG_L1_FULL,-9.989165335478221,,root_mean_squared_error,0.004989147186279297,,2.5110161304473877,0.004989147186279297,,2.5110161304473877,1,True,165
NeuralNetTorch_r79_BAG_L1,-10.006808552736935,-10.006808552736935,root_mean_squared_error,0.0333712100982666,0.04484295845031738,5.378462791442871,0.0333712100982666,0.04484295845031738,5.378462791442871,1,True,11
NeuralNetFastAI_r172_BAG_L1,-10.114286714127198,-10.114286714127198,root_mean_squared_error,0.037689208984375,0.15587902069091797,5.7824578285217285,0.037689208984375,0.15587902069091797,5.7824578285217285,1,True,84
NeuralNetFastAI_r103_BAG_L1,-10.12485125049161,-10.12485125049161,root_mean_squared_error,0.032209157943725586,0.10613799095153809,4.802572727203369,0.032209157943725586,0.10613799095153809,4.802572727203369,1,True,34
NeuralNetFastAI_r134_BAG_L1,-10.138414143214654,-10.138414143214654,root_mean_squared_error,0.04871702194213867,0.20908069610595703,8.28787875175476,0.04871702194213867,0.20908069610595703,8.28787875175476,1,True,55
NeuralNetFastAI_r11_BAG_L1_FULL,-10.376738734116774,,root_mean_squared_error,0.004683971405029297,,0.4849848747253418,0.004683971405029297,,0.4849848747253418,1,True,137
NeuralNetTorch_r135_BAG_L1_FULL,-10.381790609437097,,root_mean_squared_error,0.005504131317138672,,1.815551996231079,0.005504131317138672,,1.815551996231079,1,True,200
NeuralNetTorch_r86_BAG_L1,-10.415742083099003,-10.415742083099003,root_mean_squared_error,0.0285189151763916,0.0657649040222168,5.693030834197998,0.0285189151763916,0.0657649040222168,5.693030834197998,1,True,28
NeuralNetTorch_r41_BAG_L1,-10.42124653649533,-10.42124653649533,root_mean_squared_error,0.031301021575927734,0.07396507263183594,4.955201864242554,0.031301021575927734,0.07396507263183594,4.955201864242554,1,True,44
NeuralNetFastAI_r37_BAG_L1_FULL,-10.454921981348162,,root_mean_squared_error,0.006342887878417969,,1.1887671947479248,0.006342887878417969,,1.1887671947479248,1,True,156
NeuralNetTorch_r143_BAG_L1,-10.461699107166897,-10.461699107166897,root_mean_squared_error,0.03726696968078613,0.052539825439453125,8.386639833450317,0.03726696968078613,0.052539825439453125,8.386639833450317,1,True,58
NeuralNetFastAI_r187_BAG_L1_FULL,-10.480779972332964,,root_mean_squared_error,0.0057528018951416016,,1.005979061126709,0.0057528018951416016,,1.005979061126709,1,True,207
NeuralNetFastAI_r95_BAG_L1,-10.518068599178955,-10.518068599178955,root_mean_squared_error,0.03340888023376465,0.1221003532409668,4.09309983253479,0.03340888023376465,0.1221003532409668,4.09309983253479,1,True,43
NeuralNetTorch_r121_BAG_L1,-10.55570701960613,-10.55570701960613,root_mean_squared_error,0.029956817626953125,0.03304910659790039,11.12431788444519,0.029956817626953125,0.03304910659790039,11.12431788444519,1,True,88
NeuralNetTorch_r185_BAG_L1,-10.581271860133482,-10.581271860133482,root_mean_squared_error,0.03434300422668457,0.0438079833984375,6.446547031402588,0.03434300422668457,0.0438079833984375,6.446547031402588,1,True,74
NeuralNetFastAI_r69_BAG_L1,-10.607391118140885,-10.607391118140885,root_mean_squared_error,0.029143810272216797,0.0966489315032959,4.725721120834351,0.029143810272216797,0.0966489315032959,4.725721120834351,1,True,80
NeuralNetTorch_BAG_L1,-10.648516482216117,-10.648516482216117,root_mean_squared_error,0.027804136276245117,0.03328299522399902,6.177215099334717,0.027804136276245117,0.03328299522399902,6.177215099334717,1,True,8
NeuralNetTorch_r76_BAG_L1,-10.67477767781937,-10.67477767781937,root_mean_squared_error,0.025758028030395508,0.08544516563415527,3.419126033782959,0.025758028030395508,0.08544516563415527,3.419126033782959,1,True,86
NeuralNetFastAI_r145_BAG_L1,-10.682913513797697,-10.682913513797697,root_mean_squared_error,0.03520512580871582,0.11429595947265625,4.362581729888916,0.03520512580871582,0.11429595947265625,4.362581729888916,1,True,24
NeuralNetFastAI_BAG_L1_FULL,-10.756602762265981,,root_mean_squared_error,0.004429817199707031,,0.23509883880615234,0.004429817199707031,,0.23509883880615234,1,True,113
NeuralNetTorch_r1_BAG_L1,-10.803271109089001,-10.803271109089001,root_mean_squared_error,0.03638005256652832,0.03597092628479004,6.882587909698486,0.03638005256652832,0.03597092628479004,6.882587909698486,1,True,105
NeuralNetFastAI_r111_BAG_L1,-10.844259519092796,-10.844259519092796,root_mean_squared_error,0.040274858474731445,0.132735013961792,4.438395977020264,0.040274858474731445,0.132735013961792,4.438395977020264,1,True,60
NeuralNetFastAI_r4_BAG_L1_FULL,-10.88033169514542,,root_mean_squared_error,0.0032470226287841797,,0.1407301425933838,0.0032470226287841797,,0.1407301425933838,1,True,201
NeuralNetFastAI_r160_BAG_L1_FULL,-10.957214760911482,,root_mean_squared_error,0.004430055618286133,,0.3698768615722656,0.004430055618286133,,0.3698768615722656,1,True,182
NeuralNetFastAI_r143_BAG_L1,-10.993058334178805,-10.993058334178805,root_mean_squared_error,0.04267597198486328,0.2652420997619629,5.961313009262085,0.04267597198486328,0.2652420997619629,5.961313009262085,1,True,37
NeuralNetTorch_r19_BAG_L1,-11.06333489806234,-11.06333489806234,root_mean_squared_error,0.02507805824279785,0.08143997192382812,4.994383811950684,0.02507805824279785,0.08143997192382812,4.994383811950684,1,True,101
NeuralNetTorch_r14_BAG_L1,-11.123041582761415,-11.123041582761415,root_mean_squared_error,0.02294611930847168,0.11813902854919434,4.924158096313477,0.02294611930847168,0.11813902854919434,4.924158096313477,1,True,35
LightGBM_r131_BAG_L1,-11.157534077198607,-11.157534077198607,root_mean_squared_error,0.05340099334716797,0.06556296348571777,5.30079197883606,0.05340099334716797,0.06556296348571777,5.30079197883606,1,True,12
NeuralNetTorch_r30_BAG_L1_FULL,-11.184739270876753,,root_mean_squared_error,0.004820108413696289,,1.479963779449463,0.004820108413696289,,1.479963779449463,1,True,133
LightGBM_r121_BAG_L1,-11.237312779911695,-11.237312779911695,root_mean_squared_error,0.029405832290649414,0.11913704872131348,4.062018871307373,0.029405832290649414,0.11913704872131348,4.062018871307373,1,True,83
NeuralNetFastAI_r138_BAG_L1,-11.251254117387655,-11.251254117387655,root_mean_squared_error,0.03387904167175293,0.1831979751586914,5.780403137207031,0.03387904167175293,0.1831979751586914,5.780403137207031,1,True,82
LightGBM_r161_BAG_L1,-11.258883286321428,-11.258883286321428,root_mean_squared_error,0.03666996955871582,0.045272111892700195,4.50258207321167,0.03666996955871582,0.045272111892700195,4.50258207321167,1,True,36
LightGBM_r15_BAG_L1,-11.270646220924124,-11.270646220924124,root_mean_squared_error,0.03042006492614746,0.03482699394226074,3.9374489784240723,0.03042006492614746,0.03482699394226074,3.9374489784240723,1,True,46
LightGBM_BAG_L1,-11.28836736448693,-11.28836736448693,root_mean_squared_error,0.010383129119873047,0.020251750946044922,2.137557029724121,0.010383129119873047,0.020251750946044922,2.137557029724121,1,True,2
NeuralNetFastAI_r143_BAG_L1_FULL,-11.313643070058214,,root_mean_squared_error,0.005832195281982422,,0.9627549648284912,0.005832195281982422,,0.9627549648284912,1,True,144
LightGBM_r143_BAG_L1,-11.350734501511816,-11.350734501511816,root_mean_squared_error,0.018952131271362305,0.07427191734313965,2.985560178756714,0.018952131271362305,0.07427191734313965,2.985560178756714,1,True,53
ExtraTrees_r126_BAG_L1_FULL,-11.372752612436031,,root_mean_squared_error,0.01827692985534668,,0.14999771118164062,0.01827692985534668,,0.14999771118164062,1,True,202
WeightedEnsemble_L2_FULL,-11.440259191745653,,root_mean_squared_error,0.011132001876831055,,2.170907974243164,0.0005707740783691406,,0.005923032760620117,2,True,214
NeuralNetTorch_r19_BAG_L1_FULL,-11.562610024001689,,root_mean_squared_error,0.0032880306243896484,,0.25756120681762695,0.0032880306243896484,,0.25756120681762695,1,True,208
XGBoost_r22_BAG_L1,-11.586206522384563,-11.586206522384563,root_mean_squared_error,0.03257417678833008,0.03196907043457031,4.075089931488037,0.03257417678833008,0.03196907043457031,4.075089931488037,1,True,79
XGBoost_r89_BAG_L1,-11.650297154115327,-11.650297154115327,root_mean_squared_error,0.03507375717163086,0.032187700271606445,3.9061930179595947,0.03507375717163086,0.032187700271606445,3.9061930179595947,1,True,25
XGBoost_BAG_L1,-11.651927321535423,-11.651927321535423,root_mean_squared_error,0.031810760498046875,0.024553775787353516,3.7414252758026123,0.031810760498046875,0.024553775787353516,3.7414252758026123,1,True,7
XGBoost_r95_BAG_L1,-11.697222011573908,-11.697222011573908,root_mean_squared_error,0.03622007369995117,0.03176593780517578,5.60312294960022,0.03622007369995117,0.03176593780517578,5.60312294960022,1,True,102
XGBoost_r194_BAG_L1,-11.773621994664172,-11.773621994664172,root_mean_squared_error,0.03633284568786621,0.06516408920288086,5.861166715621948,0.03633284568786621,0.06516408920288086,5.861166715621948,1,True,31
