model,score_test,score_val,eval_metric,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
RandomForest_r127_BAG_L1,-28.525991615564305,-28.525991615564305,root_mean_squared_error,0.018127918243408203,0.029736042022705078,0.4845619201660156,0.018127918243408203,0.029736042022705078,0.4845619201660156,1,True,54
ExtraTrees_r42_BAG_L1,-28.625420455232838,-28.625420455232838,root_mean_squared_error,0.018414020538330078,0.018711090087890625,0.24180316925048828,0.018414020538330078,0.018711090087890625,0.24180316925048828,1,True,18
ExtraTrees_r49_BAG_L1,-28.732527877453627,-28.732527877453627,root_mean_squared_error,0.021689176559448242,0.033843040466308594,0.15684199333190918,0.021689176559448242,0.033843040466308594,0.15684199333190918,1,True,52
NeuralNetFastAI_r88_BAG_L1,-28.78573026173417,-28.78573026173417,root_mean_squared_error,0.032103776931762695,0.12501788139343262,6.6375391483306885,0.032103776931762695,0.12501788139343262,6.6375391483306885,1,True,64
RandomForest_r166_BAG_L1,-28.813529835488264,-28.813529835488264,root_mean_squared_error,0.021754741668701172,0.018485069274902344,0.16724014282226562,0.021754741668701172,0.018485069274902344,0.16724014282226562,1,True,72
NeuralNetFastAI_r111_BAG_L1,-28.820665771639884,-28.820665771639884,root_mean_squared_error,0.03176712989807129,0.24867820739746094,4.996344089508057,0.03176712989807129,0.24867820739746094,4.996344089508057,1,True,60
NeuralNetTorch_r135_BAG_L1,-28.83712724654811,-28.83712724654811,root_mean_squared_error,0.027947187423706055,0.04683089256286621,5.17434024810791,0.027947187423706055,0.04683089256286621,5.17434024810791,1,True,93
NeuralNetTorch_r30_BAG_L1,-28.920868456761117,-28.920868456761117,root_mean_squared_error,0.028961896896362305,0.034279823303222656,6.2953410148620605,0.028961896896362305,0.034279823303222656,6.2953410148620605,1,True,26
ExtraTreesMSE_BAG_L1,-28.93425045268149,-28.93425045268149,root_mean_squared_error,0.017740964889526367,0.03057098388671875,0.19688916206359863,0.017740964889526367,0.03057098388671875,0.19688916206359863,1,True,5
ExtraTrees_r197_BAG_L1,-28.93425045268149,-28.93425045268149,root_mean_squared_error,0.02200913429260254,0.02468395233154297,0.9229030609130859,0.02200913429260254,0.02468395233154297,0.9229030609130859,1,True,87
RandomForest_r15_BAG_L1,-28.952626985883068,-28.952626985883068,root_mean_squared_error,0.0187680721282959,0.03083181381225586,0.32274508476257324,0.0187680721282959,0.03083181381225586,0.32274508476257324,1,True,77
NeuralNetFastAI_r127_BAG_L1,-28.978705957329723,-28.978705957329723,root_mean_squared_error,0.031990766525268555,0.13260698318481445,5.363260984420776,0.031990766525268555,0.13260698318481445,5.363260984420776,1,True,89
NeuralNetTorch_r87_BAG_L1,-29.00244779814321,-29.00244779814321,root_mean_squared_error,0.023224830627441406,0.025389909744262695,6.9203200340271,0.023224830627441406,0.025389909744262695,6.9203200340271,1,True,68
RandomForest_r39_BAG_L1,-29.06204021337912,-29.06204021337912,root_mean_squared_error,0.0196530818939209,0.028730154037475586,0.33881306648254395,0.0196530818939209,0.028730154037475586,0.33881306648254395,1,True,41
RandomForest_r195_BAG_L1,-29.21742846859045,-29.21742846859045,root_mean_squared_error,0.03157687187194824,0.018229961395263672,0.36796021461486816,0.03157687187194824,0.018229961395263672,0.36796021461486816,1,True,22
RandomForestMSE_BAG_L1,-29.226969751529513,-29.226969751529513,root_mean_squared_error,0.020645856857299805,0.018793106079101562,0.5977096557617188,0.020645856857299805,0.018793106079101562,0.5977096557617188,1,True,3
RandomForest_r16_BAG_L1,-29.226969751529513,-29.226969751529513,root_mean_squared_error,0.021281003952026367,0.03378915786743164,1.13993501663208,0.021281003952026367,0.03378915786743164,1.13993501663208,1,True,90
NeuralNetTorch_r31_BAG_L1,-29.277338771604523,-29.277338771604523,root_mean_squared_error,0.016775846481323242,0.03197288513183594,5.9960432052612305,0.016775846481323242,0.03197288513183594,5.9960432052612305,1,True,61
NeuralNetTorch_r36_BAG_L1,-29.32965042971979,-29.32965042971979,root_mean_squared_error,0.025089025497436523,0.03730034828186035,6.15528130531311,0.025089025497436523,0.03730034828186035,6.15528130531311,1,True,96
NeuralNetFastAI_BAG_L1,-29.47436527254845,-29.47436527254845,root_mean_squared_error,0.023594141006469727,0.877032995223999,3.5307199954986572,0.023594141006469727,0.877032995223999,3.5307199954986572,1,True,6
NeuralNetTorch_r185_BAG_L1,-29.55510813405522,-29.55510813405522,root_mean_squared_error,0.024447202682495117,0.07445096969604492,5.2151408195495605,0.024447202682495117,0.07445096969604492,5.2151408195495605,1,True,74
NeuralNetFastAI_r172_BAG_L1,-29.55949102426035,-29.55949102426035,root_mean_squared_error,0.031190156936645508,0.12652897834777832,5.51213002204895,0.031190156936645508,0.12652897834777832,5.51213002204895,1,True,84
NeuralNetTorch_BAG_L1,-29.59206939694945,-29.59206939694945,root_mean_squared_error,0.01799917221069336,0.05418586730957031,4.476259708404541,0.01799917221069336,0.05418586730957031,4.476259708404541,1,True,8
NeuralNetFastAI_r160_BAG_L1_FULL,-29.664331788162748,,root_mean_squared_error,0.003438711166381836,,0.15436792373657227,0.003438711166381836,,0.15436792373657227,1,True,182
NeuralNetTorch_r79_BAG_L1,-29.69672863943678,-29.69672863943678,root_mean_squared_error,0.024975061416625977,0.0619199275970459,4.80213189125061,0.024975061416625977,0.0619199275970459,4.80213189125061,1,True,11
NeuralNetTorch_r89_BAG_L1,-29.705006358585013,-29.705006358585013,root_mean_squared_error,0.022452116012573242,0.0251619815826416,7.468725919723511,0.022452116012573242,0.0251619815826416,7.468725919723511,1,True,106
NeuralNetTorch_r86_BAG_L1,-29.877009937723766,-29.877009937723766,root_mean_squared_error,0.018213987350463867,0.06415700912475586,4.438955068588257,0.018213987350463867,0.06415700912475586,4.438955068588257,1,True,28
NeuralNetTorch_r158_BAG_L1,-30.01330232576076,-30.01330232576076,root_mean_squared_error,0.027677059173583984,0.031000852584838867,8.370864152908325,0.027677059173583984,0.031000852584838867,8.370864152908325,1,True,47
NeuralNetFastAI_r69_BAG_L1,-30.1525765419904,-30.1525765419904,root_mean_squared_error,0.02454972267150879,0.08995699882507324,4.487176895141602,0.02454972267150879,0.08995699882507324,4.487176895141602,1,True,80
NeuralNetFastAI_r65_BAG_L1,-30.155131173363333,-30.155131173363333,root_mean_squared_error,0.031093120574951172,0.12607407569885254,5.7496490478515625,0.031093120574951172,0.12607407569885254,5.7496490478515625,1,True,63
NeuralNetTorch_r121_BAG_L1,-30.216829197428517,-30.216829197428517,root_mean_squared_error,0.01909613609313965,0.029085397720336914,6.947812080383301,0.01909613609313965,0.029085397720336914,6.947812080383301,1,True,88
NeuralNetTorch_r19_BAG_L1,-30.21955814306205,-30.21955814306205,root_mean_squared_error,0.016875028610229492,0.05823087692260742,4.81372594833374,0.016875028610229492,0.05823087692260742,4.81372594833374,1,True,101
NeuralNetTorch_r22_BAG_L1,-30.275688416982657,-30.275688416982657,root_mean_squared_error,0.02116107940673828,0.024098873138427734,5.942597150802612,0.02116107940673828,0.024098873138427734,5.942597150802612,1,True,16
NeuralNetTorch_r143_BAG_L1,-30.280065954838417,-30.280065954838417,root_mean_squared_error,0.03035712242126465,0.03239107131958008,8.857591152191162,0.03035712242126465,0.03239107131958008,8.857591152191162,1,True,58
NeuralNetFastAI_r191_BAG_L1,-30.452954176339418,-30.452954176339418,root_mean_squared_error,0.027008771896362305,0.09987401962280273,4.298404932022095,0.027008771896362305,0.09987401962280273,4.298404932022095,1,True,13
NeuralNetTorch_r14_BAG_L1,-30.60075940971082,-30.60075940971082,root_mean_squared_error,0.01682305335998535,0.040971994400024414,4.993498086929321,0.01682305335998535,0.040971994400024414,4.993498086929321,1,True,35
NeuralNetTorch_r71_BAG_L1,-30.724838677722378,-30.724838677722378,root_mean_squared_error,0.014333009719848633,0.018165111541748047,5.967193126678467,0.014333009719848633,0.018165111541748047,5.967193126678467,1,True,69
NeuralNetTorch_r1_BAG_L1,-30.763485809514094,-30.763485809514094,root_mean_squared_error,0.026710987091064453,0.07968401908874512,6.206115961074829,0.026710987091064453,0.07968401908874512,6.206115961074829,1,True,105
NeuralNetTorch_r41_BAG_L1,-30.80947758068763,-30.80947758068763,root_mean_squared_error,0.023273944854736328,0.027611970901489258,6.909037828445435,0.023273944854736328,0.027611970901489258,6.909037828445435,1,True,44
NeuralNetFastAI_r100_BAG_L1,-30.832476648804004,-30.832476648804004,root_mean_squared_error,0.040284156799316406,0.18431425094604492,7.582685232162476,0.040284156799316406,0.18431425094604492,7.582685232162476,1,True,97
NeuralNetFastAI_r103_BAG_L1_FULL,-30.88802861410889,,root_mean_squared_error,0.0031828880310058594,,0.13153982162475586,0.0031828880310058594,,0.13153982162475586,1,True,141
WeightedEnsemble_L2_FULL,-30.88802861410889,,root_mean_squared_error,0.003627777099609375,,0.13440275192260742,0.0004448890686035156,,0.0028629302978515625,2,True,214
NeuralNetTorch_r76_BAG_L1,-31.096339092721873,-31.096339092721873,root_mean_squared_error,0.01698589324951172,0.0919640064239502,2.911074161529541,0.01698589324951172,0.0919640064239502,2.911074161529541,1,True,86
NeuralNetFastAI_r156_BAG_L1,-31.15143069994437,-31.15143069994437,root_mean_squared_error,0.03059077262878418,0.12768006324768066,3.8955631256103516,0.03059077262878418,0.12768006324768066,3.8955631256103516,1,True,39
NeuralNetFastAI_r145_BAG_L1,-31.282996607834573,-31.282996607834573,root_mean_squared_error,0.0260469913482666,0.12120294570922852,4.049991846084595,0.0260469913482666,0.12120294570922852,4.049991846084595,1,True,24
NeuralNetFastAI_r134_BAG_L1,-31.345670277338748,-31.345670277338748,root_mean_squared_error,0.040924072265625,0.1454792022705078,7.770471811294556,0.040924072265625,0.1454792022705078,7.770471811294556,1,True,55
NeuralNetFastAI_r95_BAG_L1,-31.873848558779617,-31.873848558779617,root_mean_squared_error,0.02571415901184082,0.08871006965637207,4.552724838256836,0.02571415901184082,0.08871006965637207,4.552724838256836,1,True,43
NeuralNetFastAI_r138_BAG_L1,-32.060854664067534,-32.060854664067534,root_mean_squared_error,0.026176929473876953,0.11414194107055664,5.3703718185424805,0.026176929473876953,0.11414194107055664,5.3703718185424805,1,True,82
NeuralNetTorch_r197_BAG_L1,-32.86139927613609,-32.86139927613609,root_mean_squared_error,0.0171048641204834,0.01700305938720703,6.672414302825928,0.0171048641204834,0.01700305938720703,6.672414302825928,1,True,50
